student_id,number_of_siblings,n_male,n_female,age,hours_per_week,attendance_rate,sleep_hours,admission_No,admission_Yes,CCA_Arts,CCA_Clubs,CCA_None,CCA_Sports,learnStyle_Auditory,learnStyle_Visual,gen_Female,gen_Male,tuition_No,tuition_Yes,bag_color_black,bag_color_blue,bag_color_green,bag_color_red,bag_color_white,bag_color_yellow,mode_of_transport_private transport,mode_of_transport_public transport,mode_of_transport_walk
09NDWC,0,15.0,6.0,16.0,6.0,90.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
KDP1ZP,0,6.0,14.0,16.0,4.0,93.0,8,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
FG88PI,1,11.0,17.0,16.0,18.0,95.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
A7BSZ8,0,6.0,15.0,15.0,9.0,96.0,8,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
76UQMQ,2,2.0,17.0,16.0,7.0,94.0,8,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
OIYRQ8,1,3.0,24.0,16.0,17.0,90.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
F4KCLE,2,12.0,2.0,15.0,12.0,94.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
M1EDGK,1,8.0,21.0,15.0,6.0,94.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
NVCTUX,0,3.0,17.0,15.0,3.0,91.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
931LEL,2,12.0,5.0,16.0,9.0,91.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
KCJWW7,1,2.0,15.0,16.0,5.0,91.0,8,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
Y1T8MV,1,25.0,6.0,16.0,6.0,97.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
S0SLSW,0,16.0,4.0,15.0,8.0,95.0,8,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False
3O83KL,0,8.0,12.0,16.0,9.0,99.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True
FYX15V,1,1.0,20.0,15.0,9.0,91.0,7,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
FAN4XL,1,8.0,11.0,15.0,16.0,100.0,8,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False
SIWNUQ,1,21.0,0.0,16.0,7.0,100.0,8,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True
2GIYYO,2,19.0,5.0,16.0,15.0,98.0,8,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
9V7QK4,1,5.0,25.0,15.0,16.0,90.0,8,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
7EDYA4,2,19.0,0.0,15.0,9.0,95.0,8,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False
A8W98F,2,10.0,12.0,16.0,9.0,95.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
CX193L,2,19.0,0.0,15.0,5.0,96.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
JIQ8UK,1,23.0,7.0,15.0,7.0,100.0,8,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
4CCYWF,0,16.0,2.0,15.0,20.0,95.0,8,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False
F0FD36,1,14.0,7.0,16.0,15.0,97.0,8,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
LA8FQR,1,17.0,14.0,16.0,10.0,98.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
R2SDMR,2,23.0,0.0,15.0,17.0,93.0,7,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
XJMT7C,2,15.0,2.0,15.0,6.0,99.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
6YF7CK,0,4.0,18.0,16.0,10.0,94.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
32YHXI,2,4.0,11.0,15.0,6.0,99.0,8,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
ENI477,2,15.0,6.0,16.0,18.0,93.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
Y8U4YP,2,11.0,8.0,15.0,20.0,95.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
1657YA,1,15.0,12.0,16.0,15.0,95.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
RAJ8CB,0,12.0,5.0,15.0,5.0,93.0,8,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
Y5XZMQ,2,14.0,10.0,16.0,3.0,62.0,4,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
KGPYSY,1,11.0,14.0,16.0,14.0,100.0,8,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False
TJL2F3,1,9.0,8.0,16.0,6.0,98.0,8,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True
S3GYQR,1,4.0,21.0,15.0,3.0,40.0,4,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False
2ATD96,1,11.0,19.0,15.0,11.0,98.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
05KI37,0,8.0,19.0,16.0,10.0,96.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
S6O3EJ,1,18.0,13.0,15.0,5.0,92.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False
XU8X2O,2,11.0,11.0,15.0,14.0,69.0,6,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
L9MKY7,1,21.0,1.0,15.0,9.0,94.0,8,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
F8WO7C,1,23.0,6.0,15.0,11.0,95.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
B3X5P0,2,17.0,0.0,16.0,7.0,99.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
WX9UJL,1,12.0,10.0,16.0,7.0,91.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False
UPOL2X,1,15.0,15.0,15.0,11.0,90.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True
EKNTEQ,0,4.0,12.0,16.0,15.0,93.0,8,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True
TVC2AG,2,11.0,3.0,15.0,18.0,96.0,8,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False
JQ5NUB,1,26.0,4.0,16.0,7.0,95.0,8,False,True,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False
C2F42D,1,18.0,6.0,15.0,12.0,53.0,5,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
FWIRW8,2,15.0,8.0,16.0,13.0,91.0,8,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False
6FBLOB,0,16.0,3.0,16.0,6.0,96.0,8,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False
W34JO6,0,19.0,4.0,16.0,8.0,94.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True
T28JFO,1,19.0,6.0,15.0,4.0,90.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
JG46OY,0,12.0,9.0,16.0,10.0,92.0,8,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
4JOPJX,0,14.0,9.0,16.0,13.0,99.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
W4M107,1,24.0,1.0,15.0,9.0,98.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
J3N9UN,0,2.0,20.0,15.0,7.0,95.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
3WLOQT,0,6.0,22.0,16.0,6.0,99.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False
6F0AXX,1,24.0,3.0,16.0,16.0,96.0,8,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
2K7B9B,2,2.0,17.0,15.0,19.0,93.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
4Z33SL,0,16.0,2.0,16.0,9.0,93.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
OFIDRZ,0,23.0,4.0,16.0,6.0,98.0,8,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True
43H5RL,0,0.0,16.0,15.0,16.0,95.0,8,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
1IKXPU,1,12.0,17.0,16.0,9.0,88.0,8,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
8F41TO,0,23.0,0.0,16.0,6.0,97.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
IGF00O,0,18.0,4.0,16.0,6.0,99.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
A86JN0,0,17.0,3.0,6.0,7.0,98.0,8,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
SX1HT7,2,13.0,6.0,15.0,16.0,93.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
O24E4B,1,2.0,19.0,16.0,7.0,95.0,8,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
OUHE6N,1,22.0,3.0,15.0,8.0,97.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False
DYHHGB,2,11.0,9.0,16.0,19.0,95.0,8,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
4BULIO,0,2.0,21.0,15.0,9.0,95.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
IZV0GS,1,19.0,9.0,15.0,6.0,91.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
6IYGGH,0,13.0,15.0,16.0,8.0,95.0,8,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False
6JZ0DJ,0,2.0,13.0,15.0,9.0,92.0,8,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
PWVUA1,2,5.0,17.0,16.0,17.0,94.0,8,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True
VVESPN,1,11.0,11.0,15.0,10.0,93.0,8,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
5XBR59,1,11.0,15.0,16.0,5.0,95.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True
VN7SM0,2,10.0,8.0,15.0,8.0,97.0,8,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
PJYYB7,1,15.0,12.0,16.0,11.0,97.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
Z65YSB,2,20.0,2.0,15.0,16.0,93.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False
HETWKO,2,10.0,10.0,16.0,13.0,95.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
V364BN,2,10.0,6.0,16.0,13.0,94.0,8,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
ZDI1FM,0,11.0,16.0,15.0,5.0,99.0,8,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
10SWDZ,2,3.0,15.0,16.0,18.0,100.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True
99G7A5,0,14.0,7.0,15.0,8.0,94.0,8,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True
DZ1RVN,1,12.0,5.0,16.0,8.0,94.0,8,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False
AYXI4T,2,18.0,3.0,16.0,19.0,95.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
Q1XROO,0,16.0,0.0,16.0,6.0,91.0,8,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
0EE0PY,1,22.0,9.0,15.0,12.0,93.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
14L6TN,0,11.0,11.0,15.0,8.0,93.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
129N5I,1,28.0,0.0,16.0,19.0,92.0,8,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
L80RMU,1,4.0,21.0,15.0,7.0,95.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False
CFL9BQ,1,25.0,0.0,15.0,2.0,95.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True
UE53IT,0,16.0,1.0,15.0,6.0,94.0,8,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True
ZQSSX6,0,17.0,10.0,16.0,13.0,98.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
67CZVT,0,17.0,3.0,15.0,11.0,99.0,8,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False
0TKXK0,0,14.0,4.0,15.0,5.0,93.0,8,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False
HX1NEW,1,23.0,5.0,16.0,10.0,97.0,8,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True
FTTCSA,1,29.0,1.0,16.0,8.0,95.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
QR1L9B,2,18.0,4.0,16.0,9.0,98.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
EOQ3ZJ,0,7.0,9.0,16.0,11.0,97.0,8,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
OQDYZF,0,22.0,5.0,16.0,6.0,99.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False
3EKKMW,1,30.0,1.0,6.0,15.0,96.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
R7DS9P,0,10.0,7.0,16.0,9.0,92.0,8,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
P3SOFI,1,12.0,10.0,15.0,12.0,92.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
O5G9U2,1,8.0,20.0,16.0,7.0,65.0,5,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
E3992N,1,18.0,3.0,15.0,10.0,91.0,7,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
IZ3JX5,1,30.0,0.0,16.0,8.0,93.0,8,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True
FFWCFT,0,11.0,4.0,16.0,20.0,92.0,8,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
E1ND20,1,11.0,13.0,15.0,5.0,61.0,6,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
7UON6F,0,3.0,24.0,15.0,20.0,99.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
LI8MXP,0,1.0,20.0,15.0,10.0,95.0,8,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
HOA4F9,0,12.0,12.0,16.0,7.0,96.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False
LZ7XZJ,2,12.0,12.0,15.0,7.0,95.0,8,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
67IZTI,1,22.0,3.0,16.0,5.0,94.0,8,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False
23YHRT,2,10.0,5.0,16.0,18.0,93.0,8,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False
T9J4FH,1,16.0,6.0,16.0,7.0,90.0,8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
RTWKLA,1,13.0,15.0,15.0,16.0,95.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
BBV4PB,1,23.0,5.0,15.0,15.0,100.0,8,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
172833,1,12.0,7.0,15.0,8.0,98.0,8,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
ZD0IWQ,2,7.0,15.0,16.0,3.0,90.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
NOJMAE,1,26.0,3.0,16.0,12.0,93.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
UG296M,2,13.0,6.0,16.0,13.0,97.0,8,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
AQJEUU,2,18.0,3.0,15.0,9.0,91.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
7QKSCF,1,4.0,23.0,16.0,9.0,96.0,8,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
QCUCKW,1,8.0,16.0,16.0,19.0,96.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
II95F1,1,16.0,8.0,16.0,8.0,93.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False
UKYHWJ,2,12.0,10.0,15.0,9.0,93.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
LXWWYC,1,20.0,2.0,15.0,19.0,99.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
IL9Z0P,1,14.0,14.0,16.0,9.0,94.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
4D2MC2,0,11.0,7.0,16.0,17.0,91.0,7,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True
1AF6QM,0,26.0,2.0,15.0,13.0,92.0,8,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True
KUTHP2,2,4.0,17.0,15.0,9.0,100.0,8,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True
N1OEQX,0,12.0,6.0,15.0,10.0,99.0,8,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
OWW85A,1,13.0,12.0,15.0,19.0,98.0,8,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
7KOK1W,1,10.0,14.0,15.0,6.0,98.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
STWZO4,2,15.0,7.0,16.0,10.0,99.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
XEYOIH,1,2.0,20.0,16.0,13.0,98.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
R8RKC6,2,17.0,0.0,16.0,7.0,100.0,8,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
QNTKBW,0,16.0,4.0,16.0,11.0,93.0,8,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False
SSZ0OW,0,11.0,10.0,16.0,11.0,93.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False
AIMVHK,1,20.0,10.0,16.0,10.0,97.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
NJ6RHX,1,18.0,1.0,16.0,7.0,92.0,8,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
CB4NYL,0,12.0,6.0,16.0,5.0,96.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
OH7BPN,0,1.0,20.0,15.0,11.0,97.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
Q4ZVY6,1,19.0,2.0,16.0,12.0,92.0,8,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
N6AS4H,1,17.0,7.0,16.0,6.0,91.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
SGTHM6,1,27.0,2.0,16.0,11.0,94.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True
HWI50I,2,13.0,5.0,15.0,7.0,95.0,8,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
7FNXMG,1,15.0,11.0,15.0,7.0,93.0,8,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
M92EQQ,0,12.0,6.0,15.0,5.0,93.0,8,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
DRATLM,1,19.0,9.0,16.0,13.0,91.0,8,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
3LRQOC,0,17.0,4.0,16.0,17.0,97.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True
SATF1G,2,10.0,8.0,15.0,17.0,93.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
BXL9HX,2,14.0,6.0,15.0,12.0,97.0,8,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False
WMWME9,2,14.0,1.0,16.0,19.0,91.0,8,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False
5NCB4A,1,26.0,1.0,15.0,6.0,90.0,8,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False
MJ2ICM,0,9.0,12.0,15.0,10.0,93.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True
NYA7EZ,2,12.0,8.0,16.0,6.0,94.0,8,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False
M9MBAR,0,0.0,22.0,16.0,6.0,100.0,8,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
WKSTVV,2,3.0,16.0,15.0,10.0,98.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
B3QAFS,0,14.0,1.0,15.0,15.0,95.0,8,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
H08MLK,2,13.0,1.0,15.0,10.0,91.0,8,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
099UFD,0,20.0,0.0,16.0,8.0,97.0,8,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True
LI1GLH,1,23.0,5.0,16.0,14.0,95.0,8,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False
SSBE3J,0,3.0,15.0,15.0,8.0,95.0,8,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True
MXSFBT,0,12.0,7.0,16.0,9.0,95.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
WHV64O,0,2.0,20.0,6.0,13.0,95.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
9CVRI5,0,2.0,14.0,15.0,8.0,93.0,8,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
ROVUHN,0,6.0,11.0,15.0,10.0,91.0,8,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True
MHY0WF,2,19.0,1.0,16.0,14.0,90.0,7,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True
9X36P7,0,15.0,1.0,16.0,5.0,92.0,8,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True
H51P60,0,10.0,10.0,15.0,18.0,91.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
IZLGOV,1,26.0,1.0,15.0,13.0,94.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True
4F0V94,0,15.0,1.0,15.0,12.0,99.0,8,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True
K2PGI0,2,18.0,0.0,16.0,6.0,93.0,8,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False
B1VNXX,2,11.0,11.0,15.0,7.0,97.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
JAQ8MS,1,14.0,13.0,15.0,19.0,95.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
CNDI5I,1,27.0,1.0,16.0,19.0,100.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
1WOKBI,1,11.0,19.0,16.0,5.0,97.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
AIB6OC,2,10.0,9.0,16.0,12.0,90.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
JPPOIL,1,10.0,11.0,16.0,11.0,97.0,8,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
B1GBV3,1,7.0,10.0,16.0,8.0,92.0,8,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
38SAI9,2,2.0,16.0,15.0,10.0,97.0,8,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False
C8W1NS,1,23.0,7.0,15.0,7.0,90.0,8,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False
QLVDYM,1,16.0,9.0,16.0,18.0,96.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
